form	lemma	POS	morph
		
རྒྱ་གར་	རྒྱ་གར་	PROPN
དེ་	སྟེ་	PART
ཡི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
སྐབས་	སྐབས་	NOUN
སུ་	ལ་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གནོད་པ་	གནོད་པ་	VERB
མེད་	མེད་	VERB
། །		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གྲག་	གྲག་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
སེལ་	སེལ་	VERB
ན་	ལ་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གྱིས་	གིས་	PART
གནོད་	གནོད་	VERB
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ས་བོན་	ས་བོན་	NOUN
ཙམ་	ཙམ་	DET
བཏབ་	བཏབ་	VERB
ན་	ནས་	PART
༑ །		PUNCT
བདག་	བདག་	PRON
གིས་	གིས་	PART
བུ་	བུ་	NOUN
འདི་	འདི་	DET
སྐྱེད་	སྐྱེད་	VERB
ཅེས་	ཅེས་	PART
སྨྲ་བྱེད་	སྨྲ་བྱེད་	NO_POS
ཅིང་	ཅིང་	PART
། །		PUNCT
ཤིང་	ཅིང་	PART
ཡང་	ཀྱང་	PART
བཙུགས་	བཙུགས་	NO_POS
སོ་	གོ་	PART
སྙམ་	སྙམ་	VERB
དུ་	ལ་	PART
རྟོགས་	རྟོགས་	VERB
དེས་ན་	དེས་ན་	NO_POS
། །		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
མེད་	མེད་	VERB
། །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
མྱུ་གུ་	མྱུ་གུ་	NOUN
ས་བོན་	ས་བོན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞན་	གཞན་	DET
མིན་	མིན་	AUX
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
མྱུག་	མྱུག་	NO_POS
ཚེ་	ཚེ་	NOUN
ས་བོན་	ས་བོན་	NOUN
ཞིག་པ་	ཞིག་པ་	VERB
མེད་	མེད་	VERB
། །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
གཅིག་ཉིད་	གཅིག་ཉིད་	NO_POS
ཡོད་	ཡོད་	VERB
མིན་	མིན་	AUX
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
ཡང་	ཀྱང་	PART
། །		PUNCT
མྱུག་	མྱུག་	NO_POS
ཚེ་	ཚེ་	NOUN
ས་བོན་	ས་བོན་	NOUN
ཡོད་	ཡོད་	VERB
ཅེས་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
མི་	མི་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
བརྟེན་	བརྟེན་	VERB
འགྱུར་	འགྱུར་	VERB
ན་	ལ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
སྐུར་བ་	སྐུར་བ་	NOUN
ས་	གིས་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
འཇིག་པ་	འཇིག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
དངོས་པོ་	དངོས་པོ་	NOUN
འཇིག་པ་	འཇིག་པ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ན་	ལ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
རིགས་	རིགས་	NOUN
མིན་	མིན་	AUX
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
དངོས་ཡོད་	དངོས་ཡོད་	OTHER
མིན་	མིན་	AUX
༑ །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
དངོས་པོ་	དངོས་པོ་	NOUN
འདི་དག་	འདི་དག་	NO_POS
རྣམ་	རྣམ་	NOUN
དཔྱད་	དཔྱད་	VERB
ན་	ལ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
བདག་	བདག་	PRON
ཅན་	ཅན་	PART
དངོ་	དངོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཚུ་རོལ་	ཚུ་རོལ་	NOUN
ཏུ་	ལ་	PART
། །		PUNCT
གནས་	གནས་	NOUN
རྙེད་	རྙེད་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གྱི་	གི་	PART
། །		PUNCT
ཐ་སྙད་	ཐ་སྙད་	NOUN
བདེན་	བདེན་	VERB
ལ་	ལ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དཔྱད་	དཔྱད་	VERB
མི་	མི་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
སྐབས་	སྐབས་	NOUN
སུ་	ལ་	PART
རིགས་པ་	རིགས་པ་	VERB
གང་ཞིག་	གང་ཞིག་	NO_POS
གིས་	གིས་	PART
། །		PUNCT
བདག་	བདག་	PRON
དང་	དང་	NO_POS
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
རིགས་	རིགས་	NOUN
མིན་པ་	མིན་པ་	VERB
། །		PUNCT
རིགས་	རིགས་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
ཐ་སྙད་	ཐ་སྙད་	NOUN
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
རིགས་	རིགས་	NOUN
མིན་པ་	མིན་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
སྟོང་པ་	སྟོང་པ་	VERB
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	PART
ལྟོ་	ལྟོ་	VERB
རྣམས་	རྣམས་	DET
མ་	མ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
ཡང་	ཀྱང་	PART
མིན་	མིན་	AUX
། །		PUNCT
ཇི་ལྟ་		
དེ་	དེ་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
སོགས་	སོགས་	DET
སྟོང་	སྟོང་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
ཤེས་པ་	ཤེས་པ་	VERB
དེ་	སྟེ་	PART
ཡི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
འགྱུར་	འགྱུར་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དངོས་པོ་	དངོས་པོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྟོང་	སྟོང་	NUM
ན་	ལ་	PART
ཡང་	ཀྱང་	PART
། །		PUNCT
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
དག་	དག་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
འང་	ཀྱང་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
རྟག་པ་	རྟག་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཆད་པ་	ཆད་པ་	VERB
འང་	ཀྱང་	PART
མིན་	མིན་	AUX
༑ །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
དེ་	སྟེ་	PART
མི་	མི་	PART
འགག་པ་	འགག་པ་	VERB
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
མེད་	མེད་	VERB
ཀྱང་	ཀྱང་	PART
འདི་	འདི་	DET
ནུས་	ནུས་	VERB
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
ལ་ལ་	ལ་ལ་	PRON
ར་	ལ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
འགག་	འགག་	VERB
ས་	གིས་	PART
ཡུན་རིང་	ཡུན་རིང་	NOUN
ལོན་	ལོན་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
འབྱུང་བ་	འབྱུང་བ་	VERB
ར་	ལ་	PART
རིག་པ་	རིག་པ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
། །		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དག་	དག་	DET
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
༑ །		PUNCT
སད་	སད་	VERB
ཀྱང་	ཀྱང་	PART
བླུན་	བླུན་	VERB
ལ་	ལ་	PART
ཆགས་པ་	ཆགས་པ་	VERB
སྐྱེ་	སྐྱེ་	NOUN
འགྱུར་བ་	འགྱུར་བ་	VERB
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
འགག་	འགག་	VERB
ས་	གིས་	PART
ཤིང་	ཅིང་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ཡོད་	ཡོད་	VERB
མིན་པ་	མིན་པ་	VERB
འི་	གི་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ནི་	ནི་	NO_POS
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཇི་ལྟ་		
ཡུལ་	ཡུལ་	NOUN
ནི་	ནི་	NO_POS
ཡོད་	ཡོད་	VERB
ཉིད་	ཉིད་	DET
མིན་	མིན་	AUX
མཚུངས་	མཚུངས་	VERB
ཀྱང་	ཀྱང་	PART
། །		PUNCT
རབ་རིབ་	རབ་རིབ་	NOUN
ཅན་	ཅན་	PART
གྱིས་	གིས་	PART
སྐྲ་ཤད་	སྐྲ་ཤད་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
མཐོང་	མཐོང་	VERB
གི་	གི་	PART
དངོ་	དངོ་	NOUN
གཞན་	གཞན་	DET
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ལྟ་	ལྟ་	OTHER
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
སྨིན་	སྨིན་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
སླ་	སླ་	ADV
སྨིན་	སྨིན་	VERB
མིན་	མིན་	AUX
ཤེ་	ཤེ་	VERB
གྱིས་	གིས་	PART
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
རྣམ་སྨིན་	རྣམ་སྨིན་	NOUN
མི་དགེ་	མི་དགེ་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
རྣམ་སྨིན་	རྣམ་སྨིན་	NOUN
དགེ་	དགེ་	NOUN
ཉིད་	ཉིད་	DET
དགེ་ལས་	དགེ་ལས་	NO_POS
ཡིན་	ཡིན་	NO_POS
མཐོང་	མཐོང་	VERB
ཞིང་	ཅིང་	PART
༑ །		PUNCT
དགེ་	དགེ་	NOUN
མི་དགེ་	མི་དགེ་	NOUN
མེད་	མེད་	VERB
བློ་	བློ་	NOUN
ཅན་	ཅན་	PART
ཐ་	ཐ་	VERB
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
ལས་འབྲས་	ལས་འབྲས་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
སེམས་པ་	སེམས་པ་	VERB
འང་	ཀྱང་	PART
དགག་པ་	དགག་པ་	VERB
མཛད་	མཛད་	VERB
། །		PUNCT
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
ཡོད་	ཡོད་	VERB
ཅིང་	ཅིང་	PART
གང་ཟག་	གང་ཟག་	NOUN
ཉིད་	ཉིད་	DET
ཡོད་	ཡོད་	VERB
ལ་	ལ་	PART
། །		PUNCT
ཕུང་པོ་	ཕུང་པོ་	NOUN
འདི་དག་	འདི་དག་	NO_POS
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
ཉིད་	ཉིད་	DET
ཡོད་	ཡོད་	VERB
ཅེས་	ཅེས་	PART
། །		PUNCT
བསྟན་པ་	བསྟན་པ་	VERB
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཆེ་	ཆེ་	VERB
ཟབ་	ཟབ་	VERB
དོན་	དོན་	NOUN
། །		PUNCT
རིག་པ་	རིག་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
གང་ཡིན་	གང་ཡིན་	NO_POS
དེ་	སྟེ་	PART
ལ་	ལ་	ADP
འོ་	གོ་	PART
། །		PUNCT
འཇིག་ཚོགས་	འཇིག་ཚོགས་	NO_POS
ལྟ་	ལྟ་	NOUN
དང་	དང་	NO_POS
བྲལ་	བྲལ་	VERB
ཡང་	ཀྱང་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱིས་	གིས་	PART
། །		PUNCT
ཇི་ལྟ་		
ང་	ང་	PRON
དང་	དང་	NO_POS
ང་	ང་	PRON
ཡི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དངོ་	དངོ་	NOUN
རྣམས་	རྣམས་	DET
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་	མེད་	VERB
མོད་	མོད་	VERB
ཀྱི་	གི་	PART
། །		PUNCT
ཡོད་	ཡོད་	VERB
ཅེས་	ཅེས་	PART
དྲང་དོན་	དྲང་དོན་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
གཟུང་བ་	གཟུང་བ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
མ་	མ་	PART
མཐོང་	མཐོང་	VERB
ཞིང་	ཅིང་	PART
། །		PUNCT
སྲིད་	སྲིད་	NOUN
གསུམ་	གསུམ་	NUM
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
རབ་	རབ་	ADV
རྟོགས་པ་	རྟོགས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
ཤེས་རབ་	ཤེས་རབ་	NOUN
ལ་	ལ་	PART
གནས་	གནས་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཇི་ལྟ་		
རླུང་	རླུང་	NOUN
གིས་	གིས་	PART
བསྐུལ་བ་	བསྐུལ་བ་	VERB
འི་	གི་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
ཆེ་	ཆེ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཆུ་རླབས་	ཆུ་རླབས་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
། །		PUNCT
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
ཞེ་	ཅེས་	PART
བྱ་ལས་	བྱ་ལས་	NO_POS
། །		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
ནུས་པ་	ནུས་པ་	VERB
ས་	གིས་	PART
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
ཙམ་	ཙམ་	DET
ཞིག་	ཅིག་	PART
འབྱུང་	འབྱུང་	VERB
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
གཞན་	གཞན་	DET
གྱི་	གི་	PART
དབང་	དབང་	NOUN
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
གང་	གང་	NO_POS
། །		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
བཏགས་པ་	བཏགས་པ་	VERB
ར་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞིང་	ཅིང་	PART
༑ །		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གཟུང་བ་	གཟུང་བ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འབྱུང་འགྱུར་	འབྱུང་འགྱུར་	NOUN
ལ་	ལ་	PART
། །		PUNCT
ཡོད་	ཡོད་	VERB
དང་	དང་	NO_POS
སྤྲོས་ཀུན་	སྤྲོས་ཀུན་	NO_POS
ཡུལ་	ཡུལ་	NOUN
མིན་	མིན་	AUX
རང་བཞིན་	རང་བཞིན་	NOUN
ཡོད་	ཡོད་	VERB
། །		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
མེད་	མེད་	VERB
སེམས་	སེམས་	NOUN
དཔེ་	དཔེ་	NOUN
ནི་	ནི་	NO_POS
གང་	གང་	NO_POS
དུ་ཡོད་	དུ་ཡོད་	NO_POS
། །		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
ཞེ་ན་	ཅེ་ན་	PART
དེ་	སྟེ་	PART
བསམ་	བསམ་	NOUN
བྱ་	བྱ་	VERB
། །		PUNCT
གང་	གང་	NO_POS
ཚེ་	ཚེ་	NOUN
ང་	ང་	PRON
ལ་	ལ་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
ན་	ལ་	PART
ཡང་	ཀྱང་	PART
སེམས་	སེམས་	NOUN
། །		PUNCT
ཡོད་	ཡོད་	VERB
མིན་	མིན་	AUX
དེ་	སྟེ་	PART
ཚེ་	ཚེ་	NOUN
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
དཔེ་	དཔེ་	NOUN
ཡོད་	ཡོད་	VERB
མིན་	མིན་	AUX
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
སད་	སད་	VERB
ཚེ་	ཚེ་	NOUN
རྨི་ལམ་	རྨི་ལམ་	NOUN
དྲན་	དྲན་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡིད་	ཡིད་	NOUN
། །		PUNCT
ཡོད་	ཡོད་	VERB
ན་	ལ་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ཡུལ་	ཡུལ་	NOUN
ཡང་	ཀྱང་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཇི་ལྟ་		
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ང་	ང་	OTHER
མཐོང་	མཐོང་	VERB
སྙམ་	སྙམ་	VERB
དྲན་པ་	དྲན་པ་	VERB
། །		PUNCT
དེ་	སྟེ་	PART
འདྲ་	འདྲ་	VERB
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
གཉིད་	གཉིད་	NOUN
ན་	ལ་	PART
མིག་བློ་	མིག་བློ་	NO_POS
མི་	མི་	PART
སྲིད་པ་	སྲིད་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
ཡོད་	ཡོད་	VERB
མིན་	མིན་	AUX
ཡིད་	ཡིད་	NOUN
ཀྱི་	གི་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ཁོ་ན་	ཁོ་ན་	DET
ཡོད་	ཡོད་	VERB
། །		PUNCT
དེ་	སྟེ་	PART
ཡི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ཞེན་	ཞེན་	VERB
། །		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
ཇི་ལྟ་	ཇི་ལྟ་	ADJ
དེ་བཞིན་	དེ་བཞིན་	OTHER
འདི་	འདི་	DET
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ལ་	PART
། །		PUNCT
ཇི་ལྟ་		
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ཕྱི་ཡུལ་	ཕྱི་ཡུལ་	OTHER
རྨི་ལམ་	རྨི་ལམ་	NOUN
དུ་	ལ་	PART
། །		PUNCT
མ་	མ་	PART
སྐྱེ་	སྐྱེ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
ཡིད་	ཡིད་	NOUN
ཀྱང་	ཀྱང་	PART
སྐྱེས་མ་	སྐྱེས་མ་	ADJ
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
མིག་	མིག་	NOUN
དང་	དང་	NO_POS
མིག་	མིག་	NOUN
གི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
དེ་	དེ་	DET
ས་	གིས་	PART
སྐྱེད་	སྐྱེད་	VERB
སེམས་	སེམས་	NOUN
། །		PUNCT
གསུམ་པོ་	གསུམ་པོ་	NUM
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱང་	ཀྱང་	PART
ནི་	ནི་	NO_POS
བརྫུན་པ་	བརྫུན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
རྣ་	རྣ་	NOUN
སོགས་	སོགས་	DET
ལྷག་མ་	ལྷག་མ་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
འང་	ཀྱང་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
མེད་	མེད་	VERB
༑ །		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
ཇི་ལྟ་	ཇི་ལྟ་	ADJ
དེ་བཞིན་	དེ་བཞིན་	OTHER
སད་	སད་	VERB
འདི་	འདི་	DET
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
། །		PUNCT
དངོ་	དངོ་	NOUN
རྣམས་	རྣམས་	DET
བརྫུན་	བརྫུན་	NOUN
ཡིན་	ཡིན་	NO_POS
སེམས་	སེམས་	NOUN
དེ་	སྟེ་	PART
ཡོད་	ཡོད་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
སྤྱོད་ཡུལ་	སྤྱོད་ཡུལ་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
དབང་པོ་	དབང་པོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
མེད་	མེད་	VERB
། །		PUNCT
འདི་	འདི་	DET
ན་	ལ་	PART
ཇི་ལྟ་		
སད་	སད་	VERB
བཞིན་	བཞིན་	NOUN
ཇི་སྲིད་	ཇི་སྲིད་	PRON
དུ་	ལ་	PART
། །		PUNCT
མ་	མ་	PART
སད་	སད་	VERB
དེ་སྲིད་	དེ་སྲིད་	ADV
དེ་	སྟེ་	PART
ལ་	ལ་	PART
གསུམ་པོ་	གསུམ་པོ་	NUM
ཡོད་	ཡོད་	VERB
། །		PUNCT
སད་པ་	སད་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ན་	ལ་	PART
གསུམ་	གསུམ་	NUM
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
ཡོད་	ཡོད་	VERB
མིན་	མིན་	AUX
ལྟ་	ལྟ་	OTHER
། །		PUNCT
གཏི་མུག་	གཏི་མུག་	NOUN
གཉིད་	གཉིད་	NOUN
སད་	སད་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་དེ་	དེ་དེ་	NO_POS
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དབང་པོ་	དབང་པོ་	NOUN
རབ་རིབ་	རབ་རིབ་	NOUN
བཅས་པ་	བཅས་པ་	VERB
བློ་	བློ་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
། །		PUNCT
རབ་རིབ་	རབ་རིབ་	NOUN
མཐུ་	མཐུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྲ་	སྐྲ་	NOUN
རྣམས་	རྣམས་	DET
གང་	གང་	NO_POS
མཐོང་བ་	མཐོང་བ་	VERB
༑ །		PUNCT
དེ་	སྟེ་	PART
བློ་	བློ་	NOUN
ལ་	ལ་	PART
ལྟོ་	ལྟོ་	VERB
གཉིས་	གཉིས་	NUM
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
བདེན་པ་	བདེན་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
དོན་	དོན་	NOUN
